tweet_id,sentiment,content
1957130797,sadness,"@askegg I'm sorry, Andrew. I wish there was something I could do..."
1957131196,sadness,as if i finsh work at eleven.. IS THAT EVEN ALLOWD?  cauz i really dont want to.. lol
1957131626,sadness,"@AmandaMallard i'm not at chaseton's either  please don't die, my heart will be really sad"
1957131642,happiness,that was an interesting show to say the least. recap tomorrow. first i must sleep. work in am.
1957132732,neutral,@sha_da_asshole ï¿½ cant im not @ my sister house no ï¿½-net tonite
1957133079,neutral,"Damn, hi Facebook ? what's wrong with you ? can't add photos"
1957133461,neutral,4 more followers.. follow me and I'll love you!! *pouts* Please?
1957133900,neutral,"@textdrivebys i dont even have a WII! b likes xbox, so that's what we have  do you use it?"
1957133923,sadness,"I can't sleep, this is so darn frustrating."
1957134074,neutral,@thunder_express i didnt get to see it tonight
1957134402,sadness,@stormyamorette just one of those days where loneliness creeps up on you slaps you in the face.
1957134460,sadness,RIP kelly  fucccccck
1957135415,neutral,2nd to last episode of jay leno  itll never be the same!  nite twitter
1957135976,sadness,Not feeling too good
1957136360,sadness,Ok. Time to nodd off its gonna be a long day tomorrow. Saying goodbye to my car for good
1957136490,neutral,Fakin' kisha...just my luck!
1957137074,sadness,i miss oklahomaaaaa  listening to citizen cope til i pass out.
1957137139,neutral,so tense..so emotional...so not me..
1957137805,neutral,playing the game of watching straight people hook up but can't leave because of another reason
1957138437,neutral,@daveg38 yeah work today  never mind only one day then sun sun sun....
1957139587,sadness,its funny. i'm kinda sad on my last day
1957139613,neutral,@heresmyhello92 I don't think it was either. But I can't remember it.
1957139668,neutral,anyone got JBs live chat vid? i was @ school  I saw joe hug and tackle nick lol
1957139854,sadness,Jenny fell asleep and didn't come over
1957140211,sadness,Wishes you had teased me with movie night
1957140443,sadness,@johneast I've missed one this year(!). It's the forbidden fruit. Of all the trees in the garden I munch in disappointment on that one.
1957141622,sadness,@IvanaE i love it to.. but i knw there gna cut stuff out on tv
1957141723,neutral,@soonseeofpred becuz you braggin
1957142001,sadness,@JoannaAngel I do  But Im on a strict diet. . . ugh I feel like if i cheat for one day Ill throw everything up.
1957142103,neutral,@lawikyn ze Franz has not friended me  i think they think i'm a creepy stalker or sommat. Hmph.
1957143180,neutral,And then you find out today they had there first kiss! }
1957143236,sadness,"So Cal Dachshund Rescue found a home for my foster pup, Max. I'm soooooo sad to see him leave"
1957143446,sadness,wow I feel like ish  and I really feel bad because those ignorent aholes wont overturn prop 8
1957143564,sadness,"off to work now, finish about 9pm  booooo."
1957143679,sadness,Wishes you hadn't teased me with movie night
1957144247,neutral,"dont know why so tired today  bye, time for beddy"
1957145383,sadness,"maybe i should take up drinking again, feel as if i have a ,massive hangover  still not ,yself today"
1957145627,neutral,"@syafique ooh maggi goreng. yums. i cant eat, sore throat cmin"
1957145833,neutral,@curligirl morning hon. what you having for breakfast? I cant decide
1957145956,sadness,should be sleeping.  lost my voice a couple day ago.
1957146159,neutral,did I mention my BF bubbled the WSOP employees event after 12 hrs with AA  Working doubles  now for the next 6 weeks
1957146363,sadness,I was too sleepy earlier and i didnt get to see matt
1957146963,sadness,I just realized I spelled &quot;adorable&quot; wrong when I tweeted @mindykaling she must hate me now
1957147025,neutral,@DellOutletUK But now it's gone
1957147399,sadness,how to have a glowing face? my complexion is always so pale
1957147422,sadness,"Downloadfestival's lineup isn't as good as i thought it was. There are some other awesome bands doing the festivals, but missing DL"
1957148490,neutral,ups ketauan cabut sama @gemamalove @chikachilo nih
1957149016,neutral,"It's 4pm Friday, he left at 6am Thursday.... surely he should be there now"
1957149170,happiness,@Sashairene hahaha oh man please come to pomona i would love to see you everyday instead of like once a year if that
1957149571,neutral,@talentdmrripley  maybe a good night's sleep for everyone?
1957150173,neutral,"@_erica Yea, its tough to keep it going. Sometimes I'm not sure its worth it."
1957150462,sadness,oh no my tweetdeck is malfunctioning :O il have web will its fixd
1957150576,sadness,"@ElectraX ...i'm sorry about you are still sick  u know most of them, AND i know that u will guess the &quot;pelzer present&quot; ;-)"
1957151064,sadness,@maliciousmandy1 Adam Samberg + new moon trailor = good evening. Too bad my cable is off as of friday
1957151356,neutral,Work at 5:45am =
1957151415,neutral,@anthothemantho Hell yes. I'm too late.
1957151748,sadness,Just got my ass kicked in Tripoly lol  I got such bad cards... i suck
1957152662,sadness,Annnnnnddd another one bites the dust
1957153926,sadness,"on my 42nd written fuck.. i get less ideas every day, and every day"
1957154717,neutral,"@ddlovato Since obviously living in Alaska, only a few radio stations we get here."
1957155160,neutral,"Oh noes.  hey, what's my tatoo say?"
1957155266,neutral,@astynes I don't have a VCR...
1957155610,sadness,@hammett I wish I could have time for my xbox  project all tied
1957157790,neutral,@MsAKAtainment I know right  but hopefully something comes up though
1957158560,neutral,@claudiuvoicu supposed to be back Sun (via private jet btw#!:o) but mite hav to stay bymyself (thnk god) for another week  &amp; want Bruno!
1957158904,sadness,And trash repops.  Getting it tomorrow night I suppose.
1957159745,neutral,Huge headache...goodnight!!
1957160024,sadness,feels like crap whenever she lays down. @)(1+-'$#! I hate heartburn &amp; backaches!
1957160410,sadness,@katiefreeze I miss you!!!! It's lonely and empty without you!  http://yfrog.com/3o3zxoj
1957160428,sadness,@lozzyx NOICE. I realised that after exams I have 2 more weeks  Forgot about the whole 2 weeks of Unit 4 in term 2 thing :/
1957160547,neutral,"I justwatched like, 5 straight episodes of escaped on ID Discovery channel. A guy imprisoned 6 women, killed 2 and cooked them"
1957160631,sadness,Missing Everyone
1957160829,neutral,its only 0.2! Just give me my 3 points!
1957161860,sadness,My sisser is moving tomorrow and of makes me sad  actually I guess technically in a couple of hours since it's already Friday.
1957162630,neutral,@ryanhalloran why not?
1957162928,neutral,to Chicago... but why isn't my ride calling me back?
1957163020,neutral,"K, goodnight! Gotta do Chuck E Cheese tomorrow following kindergarten shots and physical... Bla"
1957163634,neutral,I've got to catch the bus to work
1957163968,sadness,@wired that is so sad
1957165453,neutral,@pegbanditkitty absolutely nothin
1957165874,neutral,@ecctv If it makes you feel better I lost 10 overnight cause I posted a picture of a baby
1957165933,sadness,is still sick  sigh
1957166877,sadness,i feel really weird
1957167375,neutral,@scumm_boy I'm sorry  I'm thinking about you and hope the week gets better!
1957167519,sadness,my throat hurts  gonna go read and go to bed. text mee!
1957168222,neutral,mannnn..... @alllyy_ got an iphone!!! im jealous....  http://bit.ly/NgnaR
1957168762,sadness,fjdskal im really frustrated.
1957168874,neutral,"@regent_lord Aww, you should've YouTubed it."
1957168966,sadness,Wondering how come mcdonalds take so long to deliver my food.
1957169132,sadness,"@kenyaimagine ... much more injustice than we can imagine now. It will get worse before it gets better, I am afraid. No doubt here. Sorry"
1957169154,neutral,Will miss nostalgia ... everyone please kick tushar
1957169213,sadness,Sooo.....I'm kind of sick n tired of the bs that guys dish out  !!!!!!!!
1957169451,sadness,"@StarOnMaineSt idk lol my head hurts. rly bad. &amp; so does my stomach... hmm... personally, i think its from all the #s ive had 2 deal wit"
1957170358,neutral,says good (or should i say bad?) afternoon!  http://plurk.com/p/wxpdj
1957170449,neutral,says I've got number 10~  getting low~~ http://plurk.com/p/wxpdr
1957172893,neutral,@summer_eyes I wish I knew!  The curse of Tumblr.
1957173062,sadness,what a beautiful day - shame I've got to spend it in an office
1957173834,neutral,Business exam tomorrow
1957174125,sadness,Just finished watching the series return of the Chasers War on Everything - really quite crap compared to how it used to be
1957174158,sadness,Wow just realized haven't checked Twitter since 9am when I saw my to-do list. Good news- got lot done. Bad news-don't know where day went
1957174207,sadness,http://twitpic.com/664b7 - miss my bestfriend :'( now she left school
1957175219,sadness,Tummy hurts
1957175259,neutral,back from grimsby  it sucks bein back but was amazin wknd anyway!!
1957175385,sadness,farewelling an employee tonight...
1957175518,neutral,"@allysonalfonso haha, its under 18 :@ so ive got no one to go with  curse none of my friends liking TAI lol"
1957175586,sadness,"Morning all. The water heating's packed up, so i can't have a bath. I REALLY want a bath!"
1957175992,sadness,@heavenlyriot Girls are confusing.
1957176048,sadness,@ lyrically_Me   Why would you do that to me?!
1957176357,sadness,Blackout in the city is never good
1957176603,neutral,@angelazodiak Aww maybe i traumatized her.
1957177248,happiness,"@wedplanworkshop . Flights already booked, plus its GGD2 1st birthday. Can't miss that ! especially as we missed GGD1"
1957179054,neutral,Ugh. Too much happened today. I really need a hug
1957179532,neutral,@n3rin3 Ur pic is gone
1957180254,neutral,how do you twitter?
1957180598,sadness,@half_a_mind Chris and I are staying in Glasgow instead cause there is absolutely no accomodation in Edinburgh due to the marathon
1957181400,neutral,@JWess awww  ok lol hopefully by than im still here and not back over in the states
1957181678,sadness,@t_isfortammy Sad tweets are sad
1957181945,neutral,@djcoombs not at my workplace.   but a short-sleeved shirt is absolutely necessary today!
1957181947,sadness,Have decided I just can't stand @GuyKawasaki's Alltop spam any longer.
1957182382,sadness,i miss rich
1957182504,sadness,Headache of the century coming- I can feel it  Fuck.
1957182827,sadness,disappointed to know that I got the Silver Award. I want the GOLD award. I hate being second best.
1957183431,neutral,does anyone know how to convert 6 est to Aus time? ROFL xD fucking radio disney
1957183897,sadness,home from ice cream tweet-up (my very first tweet-up!) No pics because my camera battery died last night and i forgot to charge it
1957184403,neutral,@sakshijuneja ok that's subtly saying i'm no longer a fave  temme 1 thing - did the firangs steal your vocab? ur eating words and how!
1957188146,sadness,@narain Dun wanna travel all the way there for lunch now. But yeah i have been there. Nice place. Missing Shan-e-Punjab though...
1957188800,sadness,@xMyLifesAStoryx rob got lucky that game he beat me 209-205
1957188950,sadness,home from school had the shitest day today
1957189551,sadness,"@hobosexual lol.  When I went to buy my new laptop in Feb., I already knew, lol, but I looked anyway and walked away sadfaced. :/"
1957189838,neutral,FYI no internets until THURSTAG!!!! after saturday  i have a feeling i will become 800x more productive during those days.
1957189924,sadness,Sitting by myself. Everyone took the good seats.
1957190291,sadness,@sfannah Ahhhhh  Well at least I'm up to!
1957190952,sadness,@DHughesy ME! oh wait wrong state
1957191024,happiness,Are u missing ur frnds ? Hear to &quot;Manasellaam &quot; From Kulir100 Degree movie. Its amazing !!!  Nanbargale - Miss u guys !!!
